schoolName,School City,Business Name,Business Address,Business Phone,Business Rating,Distance from School
Blackshear Elementary School,Austin,French Legation State Historic Site,802 San Marcos St,17372261779,4.5,949.4878403127050
Blackshear Elementary School,Austin,The Blanton Museum of Art,200 E Martin Luther King Jr Blvd,15124715482,4.5,2152.740558271090
Blackshear Elementary School,Austin,The Realm Beyond,1403 Lavaca Street And 602E 4th St,15124959250,2.5,1496.8103781677800
Blackshear Elementary School,Austin,Metrocycle Pedicabs,1508 E 4th St,15128251276,5.0,1024.714486862010
Blackshear Elementary School,Austin,Texas State Cemetery,909 Navasota St,15124630605,4.5,456.72179147854600
Blackshear Elementary School,Austin,Chakra Kids Yoga,2324 E Caesar Chavez,15127854897,5.0,1373.9055508094400
Blackshear Elementary School,Austin,Fairmont Austin,101 Red River St,15126002000,4.0,1662.2427196754100
Blackshear Elementary School,Austin,Hipside Peddler,700 Shady Ln,15127108801,4.5,2782.765357259170
Brooke Elementary School,Austin,Wanderlust Wine Collective,702 Shady Ln,19562127848,4.5,1024.9943424530500
Brooke Elementary School,Austin,Roy G Guerrero Colorado River Park,400 Grove Blvd,,4.0,1408.1578431349100
Brooke Elementary School,Austin,Central Machine Works Brewery and Beer Hall,4824 E Cesar Chavez St,15122202340,4.0,697.6877693369330
Brooke Elementary School,Austin,Urban Axes - Austin,812 Airport Blvd,15128872937,5.0,1417.8504003712200
Brooke Elementary School,Austin,Parque Zaragoza Recreation Center,2608 Gonzales St,15129782460,4.5,834.2632101295990
Brooke Elementary School,Austin,Live Love Paddle,1610 E Riverside Dr,15128042122,5.0,2377.7112052055400
Brooke Elementary School,Austin,ATXcursions,621 Gunter,18667597375,5.0,491.5475271572030
Brooke Elementary School,Austin,Fiesta Gardens,2101 Jesse E Segovia St,15124808318,4.0,1699.7440502292700
Brooke Elementary School,Austin,Austin Bouldering Project,979 Springdale Rd,15126454633,4.5,1474.1689410105700
Brooke Elementary School,Austin,EpicSUP,2200 S Lakeshore Blvd,15125742516,4.5,1811.8502620512100
Brooke Elementary School,Austin,Sky Candy,1023 Springdale Rd,15128004998,4.5,2038.127196067760
Brooke Elementary School,Austin,Ghost Pepper Glass,979 Springdale Rd,15127665897,5.0,1586.3598827515400
Brooke Elementary School,Austin,Chakra Kids Yoga,2324 E Caesar Chavez,15127854897,5.0,972.6328406933220
Brooke Elementary School,Austin,Metrocycle Pedicabs,1508 E 4th St,15128251276,5.0,874.0762525994180
Brooke Elementary School,Austin,Hipside Peddler,700 Shady Ln,15127108801,4.5,1041.4492352315800
Brooke Elementary School,Austin,BikeTexas Tours,900 Springdale Rd,15124767433,5.0,1124.320965595620
Brooke Elementary School,Austin,The Homegrown School,16407 Decker Creek Dr,15127993559,5.0,14395.066254913700
St. Martin's Lutheran School,Austin,Alamo Adventures,602 Interstate 35,15122030093,5.0,48293.98860075600
St. Martin's Lutheran School,Austin,SherpaLux,,15127125620,5.0,682.8002257165720
St. Martin's Lutheran School,Austin,The AR Adventure,1403 Lavaca St,15125802525,5.0,429.07136769883
St. Martin's Lutheran School,Austin,Texas Toy Museum,314 1/2 Congress Ave,15122209582,4.0,1469.5906454652100
St. Martin's Lutheran School,Austin,Original Selfie Museum,503 Neches St,15126518383,5.0,1606.033578020470
St. Martin's Lutheran School,Austin,Selfiemade Escape Room,503 Neches St,15126518383,5.0,1605.0488088967600
St. Martin's Lutheran School,Austin,Austin Panic Room,1205 Rio Grande St,15129202845,4.5,329.6885808748390
St. Martin's Lutheran School,Austin,The Escape Game Austin,405 Red River St,15126430043,5.0,1753.0253405074200
St. Martin's Lutheran School,Austin,Museum of the Weird,412 E 6th St,15124765493,3.5,1474.7052366258000
St. Martin's Lutheran School,Austin,Caylor Forge,1633 Hunter Rd,12104402159,5.0,69167.26783021890
St. Martin's Lutheran School,Austin,The AR Adventure,217 Congress Ave,15125802525,5.0,1570.8735841933400
St. Martin's Lutheran School,Austin,LeafSpring School at Cedar Park,11651 W Parmer Ln,15129602944,4.0,26474.414429360100
St. Martin's Lutheran School,Austin,AdVenture Games Team Building - Austin,,15129601900,5.0,682.8002257165720
St. Martin's Lutheran School,Austin,Segway Nation,1108 Lavaca St,15126639634,4.5,565.0515066454540
St. Martin's Lutheran School,Austin,Cityhunt,,18774868386,4.5,682.8002257165720
St. Martin's Lutheran School,Austin,Pease Park,1100 Kingsburry St,15127771632,4.5,655.5166182608650
St. Martin's Lutheran School,Austin,Eeyore's Birthday Party,1100 Kingsbury St,,4.5,714.7040129560010
St. Martin's Lutheran School,Austin,Austin Rental Boats,5019 N Capital Of Texas Hwy,15129571444,4.5,9279.297880514480
St. Martin's Lutheran School,Austin,Austin's Knife Sharpest,3101 Paisano Trl,15129627207,4.5,11345.213621289300
St. Martin's Lutheran School,Austin,Balloon People,,15124177836,5.0,42511.26022656830
Mathews Elementary School,Austin,Austin Nature & Science Center,2389 Stratford Dr,15129743888,4.5,1369.8720245636400
Mathews Elementary School,Austin,Zilker Park Boat Rentals,2101 Andrew Zilker Rd,15124783852,4.0,1674.0200600230100
Mathews Elementary School,Austin,Barton Springs Pool,2201 Barton Springs Rd,15129746300,4.5,1880.5620842398800
Mathews Elementary School,Austin,SherpaLux,,15127125620,5.0,1692.713814847680
Mathews Elementary School,Austin,HOOP GENERATION,1314 Exposition Blvd,15126523590,3.0,1886.3218873665100
Mathews Elementary School,Austin,West Austin Park & Wading Pool,1317 W 10th St,,4.0,340.0285853284070
Mathews Elementary School,Austin,Wet and Wild Adventure Camp,2008 Enfield Rd,15127713188,4.5,1096.815647316860
Mathews Elementary School,Austin,Rowing Dock,2418 Stratford Dr,15124590999,4.5,1366.8139401091500
Mathews Elementary School,Austin,PubCrawler of Austin,1607 W 6th St,15126577334,5.0,446.3341249785810
Mathews Elementary School,Austin,Zilker Botanical Gardens,2220 Barton Springs Rd,15124778672,4.0,1468.0328919623100
Mathews Elementary School,Austin,AdVenture Games Team Building - Austin,,15129601900,5.0,1692.713814847680
Mathews Elementary School,Austin,Texas Rowing Center,1541 W Cesar Chavez,15124677799,4.0,1016.5637450652900
Mathews Elementary School,Austin,Wishing Horse Productions,119 Nueces St,15126339356,5.0,1772.102962797370
Mathews Elementary School,Austin,ZACH Theatre,202 S Lamar Blvd,15124760541,4.5,1599.7403806848400
Mathews Elementary School,Austin,Deep Eddy Pool,401 Deep Eddy Ave,15124728546,4.0,1197.722133661960
Mathews Elementary School,Austin,Austin Panic Room,1205 Rio Grande St,15129202845,4.5,1354.246804166690
Mathews Elementary School,Austin,Pease Park,1100 Kingsburry St,15127771632,4.5,929.4935971701220
Mathews Elementary School,Austin,West Austin Youth Association,1314 Exposition Blvd,15124732528,4.0,1868.3347774443300
Mathews Elementary School,Austin,Lou Neff Point,Ann And Roy Butler Hike And Bike Trl,,4.5,1241.0161269744400
Mathews Elementary School,Austin,YourBikerGang,506 Walsh St,15128936833,5.0,710.7036728700130
Houston Elementary School,Austin,Urban Air Trampoline and Adventure Park,4500 S Pleasant Valley Rd,17372097096,3.0,1642.0441465847600
K12 International Academy,Austin,Alamo Adventures,602 Interstate 35,15122030093,5.0,48519.126785324100
K12 International Academy,Austin,SherpaLux,,15127125620,5.0,838.2196544767130
K12 International Academy,Austin,The AR Adventure,1403 Lavaca St,15125802525,5.0,369.5906853233150
K12 International Academy,Austin,Original Selfie Museum,503 Neches St,15126518383,5.0,1413.5940592921600
K12 International Academy,Austin,Texas Toy Museum,314 1/2 Congress Ave,15122209582,4.0,1514.2189573355000
K12 International Academy,Austin,Selfiemade Escape Room,503 Neches St,15126518383,5.0,1412.49514282575
K12 International Academy,Austin,The Escape Game Austin,405 Red River St,15126430043,5.0,1552.019796776920
K12 International Academy,Austin,Museum of the Weird,412 E 6th St,15124765493,3.5,1284.793551958890
K12 International Academy,Austin,Caylor Forge,1633 Hunter Rd,12104402159,5.0,69479.59952746250
K12 International Academy,Austin,Austin Panic Room,1205 Rio Grande St,15129202845,4.5,834.9919549455160
K12 International Academy,Austin,The AR Adventure,217 Congress Ave,15125802525,5.0,1600.4136329409600
K12 International Academy,Austin,LeafSpring School at Cedar Park,11651 W Parmer Ln,15129602944,4.0,26578.54149580110
K12 International Academy,Austin,AdVenture Games Team Building - Austin,,15129601900,5.0,838.2196544767130
K12 International Academy,Austin,The Blanton Museum of Art,200 E Martin Luther King Jr Blvd,15124715482,4.5,250.52483524485500
K12 International Academy,Austin,Segway Nation,1108 Lavaca St,15126639634,4.5,667.7477982721230
K12 International Academy,Austin,Cityhunt,,18774868386,4.5,838.2196544767130
K12 International Academy,Austin,Austin Rental Boats,5019 N Capital Of Texas Hwy,15129571444,4.5,9673.990523865700
K12 International Academy,Austin,Austin's Knife Sharpest,3101 Paisano Trl,15129627207,4.5,11793.027909499300
K12 International Academy,Austin,Balloon People,,15124177836,5.0,42372.497601388800
K12 International Academy,Austin,Bullock Texas State History Museum,1800 N Congress Ave,15129368746,4.0,158.93226051932700
Casa Montessori Child Development Center,Austin,Austin Nature & Science Center,2389 Stratford Dr,15129743888,4.5,539.7329662829870
Casa Montessori Child Development Center,Austin,Zilker Park Boat Rentals,2101 Andrew Zilker Rd,15124783852,4.0,1429.0809654145900
Casa Montessori Child Development Center,Austin,Barton Springs Pool,2201 Barton Springs Rd,15129746300,4.5,1419.5302962753000
Casa Montessori Child Development Center,Austin,Deep Eddy Pool,401 Deep Eddy Ave,15124728546,4.0,180.84188079302300
Casa Montessori Child Development Center,Austin,Rowing Dock,2418 Stratford Dr,15124590999,4.5,389.8290363705150
Casa Montessori Child Development Center,Austin,HOOP GENERATION,1314 Exposition Blvd,15126523590,3.0,1599.230206121300
Casa Montessori Child Development Center,Austin,Zilker Botanical Gardens,2220 Barton Springs Rd,15124778672,4.0,892.2839408538470
Casa Montessori Child Development Center,Austin,Texas Rowing Center,1541 W Cesar Chavez,15124677799,4.0,542.5509896678930
Casa Montessori Child Development Center,Austin,Wet and Wild Adventure Camp,2008 Enfield Rd,15127713188,4.5,1394.376727663990
Casa Montessori Child Development Center,Austin,Zilker Park,2100 Barton Springs Rd,15129746700,4.5,1181.778439434890
Casa Montessori Child Development Center,Austin,PubCrawler of Austin,1607 W 6th St,15126577334,5.0,792.1875569001370
Casa Montessori Child Development Center,Austin,West Austin Youth Association,1314 Exposition Blvd,15124732528,4.0,1579.9168858589000
Casa Montessori Child Development Center,Austin,ZACH Theatre,202 S Lamar Blvd,15124760541,4.5,1915.4648107693300
Casa Montessori Child Development Center,Austin,Lou Neff Point,Ann And Roy Butler Hike And Bike Trl,,4.5,1397.3187545038000
Casa Montessori Child Development Center,Austin,West Austin Park & Wading Pool,1317 W 10th St,,4.0,1284.3938546432500
Casa Montessori Child Development Center,Austin,YourBikerGang,506 Walsh St,15128936833,5.0,1354.6203933799200
Casa Montessori Child Development Center,Austin,Butler Pitch & Putt,201 Lee Barton Dr,15124774430,4.0,2070.7379092479600
Casa Montessori Child Development Center,Austin,Barton Springs Bike Rental & Tours,1707 Barton Springs Rd,15124800200,5.0,1733.920042435730
Casa Montessori Child Development Center,Austin,Austin Trail of Lights,2100 Barton Springs Rd,,3.0,1097.0875045170200
Casa Montessori Child Development Center,Austin,Clarksville Park And Splash Pad,1811 W 11th St,15129746700,4.0,883.0781347514140
Austin Oaks,Austin,Garrison District Park,6001 Manchaca Rd,15124424048,4.0,891.7154444710320
Austin Oaks,Austin,Austin Brewery Tours,4714 Mt Vernon Dr,15124129268,5.0,1304.8931773614200
Austin Oaks,Austin,McGuire's Clocks,5200 Burnet Rd,15124524558,4.5,13426.825611932600
Austin Oaks,Austin,The Learning Experience - Buda,825 Main St,15125238831,5.0,14652.877799628700
St Austin Catholic School,Austin,SherpaLux,,15127125620,5.0,1126.4647170910900
St Austin Catholic School,Austin,The AR Adventure,1403 Lavaca St,15125802525,5.0,686.8947070079510
St Austin Catholic School,Austin,Austin Panic Room,1205 Rio Grande St,15129202845,4.5,849.424485938852
St Austin Catholic School,Austin,University Presbyterian Church,2203 San Antonio St,15124765321,4.5,287.58620140872300
St Austin Catholic School,Austin,Pease Park,1100 Kingsburry St,15127771632,4.5,882.6425721110760
St Austin Catholic School,Austin,AdVenture Games Team Building - Austin,,15129601900,5.0,1126.4647170910900
St Austin Catholic School,Austin,Harry Ransom Center,300 W 21st St,15124718944,4.5,222.47931499148000
St Austin Catholic School,Austin,Eeyore's Birthday Party,1100 Kingsbury St,,4.5,923.2311672963660
St Austin Catholic School,Austin,AT&T Hotel and Conference Center,1900 University Ave,15124041900,3.5,240.72589681111400
St Austin Catholic School,Austin,Gracepoint Austin Church,2222 Rio Grande St,15127903770,4.5,457.7209350589740
St Austin Catholic School,Austin,Segway Nation,1108 Lavaca St,15126639634,4.5,970.0410833004870
St Austin Catholic School,Austin,Cityhunt,,18774868386,4.5,1126.4647170910900
St Austin Catholic School,Austin,Austin Tour Company,,15122828687,5.0,1126.4647170910900
St Austin Catholic School,Austin,The Blanton Museum of Art,200 E Martin Luther King Jr Blvd,15124715482,4.5,560.2026852926340
St Austin Catholic School,Austin,Gregory Gymnasium,2101 Speedway,,4.0,636.0558866038400
St Austin Catholic School,Austin,Neill-Cochran House Museum,2310 San Gabriel,15124782335,4.5,715.1604143074810
St Austin Catholic School,Austin,West Austin Park & Wading Pool,1317 W 10th St,,4.0,1612.1677313082800
St Austin Catholic School,Austin,LBJ Presidential Library,2313 Red River St,15127210200,4.5,1349.1251924454900
St Austin Catholic School,Austin,Bullock Texas State History Museum,1800 N Congress Ave,15129368746,4.0,488.29237606393200
St Austin Catholic School,Austin,Safe Baby Swim ISR,,15125509490,5.0,1516.2273604542500
Travis County Jjaep,Austin,Millennium Youth Entertainment Complex,1156 Hargrave St,15124726932,3.5,349.4501006475790
Travis County Jjaep,Austin,Rosewood Park and Pool,2300 Rosewood Ave,15129746700,4.0,584.8000282908620
Travis County Jjaep,Austin,Parque Zaragoza Recreation Center,2608 Gonzales St,15129782460,4.5,822.3183745105680
Travis County Jjaep,Austin,Austin Bike Tours & Rentals,1710 E 2nd St,15122770609,4.5,1921.0633336937100
Travis County Jjaep,Austin,Urban Axes - Austin,812 Airport Blvd,15128872937,5.0,2077.62171379459
Travis County Jjaep,Austin,Austin Bouldering Project,979 Springdale Rd,15126454633,4.5,1405.7340893308200
Travis County Jjaep,Austin,Ghost Pepper Glass,979 Springdale Rd,15127665897,5.0,1416.2105501524800
Travis County Jjaep,Austin,ATXcursions,621 Gunter,18667597375,5.0,1512.9935554172900
Travis County Jjaep,Austin,Metrocycle Pedicabs,1508 E 4th St,15128251276,5.0,1059.729297593850
Travis County Jjaep,Austin,Chakra Kids Yoga,2324 E Caesar Chavez,15127854897,5.0,1744.147768904990
Travis County Jjaep,Austin,BikeTexas Tours,900 Springdale Rd,15124767433,5.0,1328.204718875110
Travis County Jjaep,Austin,The Homegrown School,16407 Decker Creek Dr,15127993559,5.0,14658.157671699600
Travis County Jjaep,Austin,kidsActing Studio,2826 Real St,15128365437,4.0,1587.9536744304700
Travis County Jjaep,Austin,Hipside Peddler,700 Shady Ln,15127108801,4.5,2037.8814330079300
Odom Elementary School,Austin,Neighbors,5609 S Congress Ave,,4.5,1395.3622614422800
Odom Elementary School,Austin,Garrison District Park,6001 Manchaca Rd,15124424048,4.0,1431.9183234942300
Odom Elementary School,Austin,Austin Brewery Tours,4714 Mt Vernon Dr,15124129268,5.0,1653.0059806350000
Odom Elementary School,Austin,The Learning Experience - Buda,825 Main St,15125238831,5.0,14091.826942786800
